#transcript	length	unique_read_num	multiple_read_num
NM_001013474	1318	153	15562
NM_207063	1357	118	16060
NM_200179	1976	218	23338
NM_001006043	1386	108	16404
NM_212995	1869	146	22120
NM_200701	1301	442	15056
NM_131693	1558	91	18437
NM_199784	1323	301	15392
NM_200742	412	50	4836
NM_212811	2039	128	24048
NM_001114425	1983	109	23390
NM_001002164	1610	108	18962
NM_199653	2168	66	25606
NM_001327754	2519	72	29736
NM_001025515	1838	35	21700
NM_001017636	1471	43	17348
NM_001282089	1213	126	14196
NM_001002438	541	26	6360
NM_001020624	1047	128	12224
NM_001001724	1252	39	14728
NM_200937	2116	76	24872
NM_001045485	2328	49	27390
NM_001291356	1858	63	21836
NM_199571	1120	389	12804
NM_001081629	3711	95	43608
NM_200161	1795	41	21030
NM_001115140	2557	96	29910
NM_200045	1785	44	20902
NM_212940	3136	68	36692
NM_205537	1272	51	14832
NM_200774	1411	1010	15498
NM_200555	1283	37	14964
NM_200219	618	33	7186
NM_001002067	764	29	8894
NM_201345	1738	273	19986
ENSDART00000151552	609	424	6670
NM_200068	3044	828	34626
NM_001197328	2211	77	25654
NM_001115117	1974	93	22852
NM_001025472	2588	99	29972
NM_001080751	1766	121	20394
NM_001077285	1662	100	19206
NM_198875	2376	175	27422
NM_001077250	1996	75	23092
NM_200954	2301	407	26300
ENSDART00000136989	756	219	8550
NM_183072	3116	52	36090
NM_001030187	978	41	11302
NM_201085	3198	121	36928
NM_001077330	778	24	8988
NM_131722	2285	468	25974
NM_001326532	2345	74	27020
NM_153667	1199	61	13788
NM_001327993	1599	431	18018
NM_001025535	1024	46	11750
NM_199811	2421	68	27802
NM_199716	1410	251	15972
NM_205590	943	45	10804
NM_001126461	3408	114	39090
NM_001202426	924	43	10586
NM_001044315	1955	49	22430
NM_001145619	1249	119	14234
NM_200403	1359	799	14812
NM_001044993	2166	59	24820
NM_001044757	5951	282	68064
NM_001089485	1198	65	13676
NM_001007317	1461	57	16698
NM_001017851	1753	165	19926
NM_201454	2292	64	26198
NM_001312897	3464	482	39196
NM_199953	1856	34	21212
NM_200190	1637	742	17954
NM_001013450	2250	75	25606
NM_001044756	2636	427	29658
NM_201466	2743	360	30880
NM_001109720	867	65	9806
NM_001030070	879	23	9982
NM_001024400	608	546	6372
NM_199820	4601	144	52126
NM_201110	864	23	9786
NM_205606	955	883	9952
NM_200923	3751	654	41896
NM_001098389	1364	85	15378
NM_131508	1016	25	11488
NM_201053	1915	76	21610
NM_200520	801	392	8676
NM_001245983	909	39	10248
NM_198805	3777	369	42336
NM_200211	3625	212	40742
NM_201467	1977	50	22270
NM_213406	1601	74	17998
NM_001080630	2172	150	24338
NM_001099235_2	1434	334	15820
NM_214748	1778	339	19684
NM_001002435	1054	55	11814
NM_001007136	3193	200	35730
NM_001045426	819	627	8584
NM_001271820	2213	53	24826
NM_001045354	1333	135	14844
NM_173230	2272	47	25468
NM_001008627	2362	1104	25394
NM_131191	1016	10	11384
NM_001326449	873	18	9760
NM_001024405	951	401	10234
NM_201501	2246	1246	23820
NM_131442	1356	41	15086
NM_001017993	2144	310	23594
NM_199580	3313	63	36848
NM_001013344	748	313	8012
NM_001313708	1199	201	13138
NM_201075	2837	75	31484
NM_001130400	5294	167	58716
NM_200044	2249	116	24850
NM_001134362	830	56	9154
NM_001193352	3305	1195	35478
NM_198913	3017	50	33364
NM_213515	2105	51	23254
NM_001002058	1464	33	16166
NM_212572	1919	45	21184
NM_213387	1902	33	21006
NM_001002433	1124	32	12398
NM_131577	2326	170	25536
NM_001077295	786	26	8660
NM_207074	505	231	5346
NM_199629	1323	29	14580
NM_001030118	4656	150	51260
NM_001018166	2664	61	29320
NM_001128680	1477	651	15636
NM_001114916	772	44	8468
NM_001005938	892	17	9818
NM_001024395	1099	33	12076
NM_153659	2575	81	28288
NM_001007187	1698	51	18656
NM_001201360	2281	155	24964
NM_001003863	2277	106	24960
NM_001105588	2100	388	22718
NM_001005949	954	53	10436
NM_212569	2189	765	23302
NM_001003875	2443	94	26760
NM_199595	2595	58	28466
NM_201316	2183	33	23950
NM_177479	912	117	9892
NM_213151	1397	67	15252
NM_199555	1267	36	13842
NM_199750	1632	32	17844
NM_173835	1772	35	19374
NM_131151	1311	37	14314
NM_131187	1662	81	18084
NM_213383	1824	505	19406
NM_212904	1981	84	21536
NM_001256631	2491	79	27098
NM_001328091	2932	109	31874
NM_199218	1922	28	20924
NM_001017829	964	29	10478
NM_198911	2905	111	31542
NM_001002445	1027	145	11042
NM_199333	2387	51	25924
NM_199602	1906	164	20574
NM_201082	2474	112	26780
NM_213176	2872	187	31014
NM_178436	2616	146	28266
NM_001040299	1434	57	15508
NM_214722	3146	171	33882
NM_199757	451	153	4724
NM_001007766	2462	55	26562
NM_200300	821	24	8844
NM_212699	1350	110	14466
NM_001002688	2438	71	26250
NM_001102393	1428	38	15376
NM_199824	2976	141	31964
NM_212609	3157	587	33392
NM_200162	1861	143	19884
NM_001077726	1324	1105	13112
NM_181559	1968	130	20982
NM_001020684	1181	53	12578
NM_212635	2442	151	25946
NM_199934	980	62	10398
NM_001305468	2690	149	28560
NM_201321	657	14	6996
NM_001017752	1868	682	19226
NM_001111207	2027	45	21554
NM_001002204	1318	104	13938
NM_001326565	838	46	8882
NM_001114886	1536	258	16092
NM_213036	1087	80	11488
NM_212828	1860	109	19652
NM_214707	2486	101	26268
NM_199862	2181	61	23068
NM_201291	1505	57	15900
NM_201481	2606	644	26980
NM_001033746	1944	100	20504
NM_001017883	1238	47	13054
NM_200504	1868	255	19508
NM_001326710	1280	64	13478
NM_001083546	4423	149	46644
NM_199799	1813	126	19034
NM_213060	2913	82	30690
NM_131145	2634	82	27738
NM_200921	1692	42	17828
NM_001145620	758	29	7976
NM_001005941	1106	12	11668
NM_205597	1869	581	19154
NM_001003730	1436	86	15076
NM_001002375	1284	89	13458
NM_213214	1843	81	19354
NM_001013351	2727	1265	27406
NM_199790	2376	342	24614
NM_205689	1543	1021	15156
NM_001013453	1298	56	13540
NM_201054	675	55	7004
NM_200261	2924	406	30164
NM_199985	2496	119	25958
NM_001082798	1346	209	13838
NM_201125	1851	64	19220
NM_001002478	640	18	6646
NM_213048	2534	370	26014
NM_001001589	1654	26	17180
NM_194366	2181	48	22630
NM_001326401	1098	100	11300
NM_001002161	1928	111	19902
NM_212589	1828	69	18892
NM_199765	1761	72	18166
NM_001281997	741	40	7622
NM_001002559	1858	180	19030
NM_001003879	1612	33	16628
NM_131775	1163	38	11980
NM_200283	1509	40	15530
NM_200505	2272	387	23012
ENSDART00000163030	1388	542	13744
NM_001082841	2037	136	20828
NM_001077314	2329	126	23840
NM_183069	1801	400	18108
NM_001126423	5006	272	51158
NM_001024426	1223	67	12496
NM_200781	1741	39	17834
NM_001110417	3935	101	40288
NM_213442	3138	937	31258
NM_213529	1681	34	17210
NM_213528	3446	1216	34124
NM_201056	713	623	6674
NM_001077569	3294	96	33568
NM_200066	1645	98	16704
NM_001004001	2067	95	21004
NM_001002495	436	8	4440
NM_001024379	1529	955	14636
NM_001113798	1048	130	10554
NM_001044944	2270	425	22704
NM_001007335	1902	970	18380
NM_200386	1221	286	12118
NM_001007060	2420	53	24520
NM_201471	2005	238	20118
NM_212994	2227	101	22508
NM_001025166	1434	323	14232
NM_200522	5976	250	60402
NM_001244643	1955	51	19790
NM_001003611	1667	114	16772
NM_001305582	4421	502	44276
NM_213278	2414	77	24370
NM_001017608	1043	29	10528
NM_001312881	2798	520	27776
NM_001002465	1193	42	12010
NM_001290015	3895	210	39126
NM_212810	4376	89	44092
NM_212769	1831	64	18408
NM_205766	1857	26	18704
NM_001005993	1416	76	14206
NM_199688	1362	202	13534
NM_198373	1178	49	11828
NM_001082481	3774	230	37820
NM_001013469	1184	911	11022
NM_213016	3014	118	30258
NM_001256248	1252	21	12584
NM_001044320	3758	101	37696
NM_201482	2117	59	21212
NM_001327787	3588	461	35590
NM_001159971	2609	879	25332
NM_001008643	1264	590	12104
NM_001039497	1208	29	12094
NM_200378	1249	70	12450
NM_001045845	1245	71	12406
NM_001008603	1538	40	15358
NM_001002179	2637	175	26218
NM_212697	1759	54	17544
NM_199582	2262	42	22570
NM_001082860	1091	291	10604
NM_199547	2150	69	21398
NM_199590	1018	55	10108
NM_001002041	2563	98	25488
NM_200716	658	79	6488
NM_001135579	1221	24	12156
NM_001105598	1266	63	12562
NM_001020484	1611	534	15526
NM_001004554	4235	108	42106
NM_001024377	2023	209	19946
NM_001256652	3850	189	38168
NM_201297	1684	49	16720
NM_200290	1467	109	14482
NM_199518	2000	75	19808
NM_001007344	1520	33	15076
NM_001042744	2697	371	26410
NM_001328034	1107	261	10730
NM_001002317	629	22	6222
NM_152963	2304	529	22342
NM_201094	1303	150	12780
NM_001326612	884	25	8744
NM_001077716	2924	77	28926
NM_199549	2669	35	26426
NM_200265	986	121	9650
NM_001003589	730	14	7220
NM_212653	2511	188	24676
NM_001030277	4308	173	42484
NM_200598	2739	703	26416
NM_199812	2747	94	27034
NM_200646	3533	118	34756
NM_001013281	783	63	7664
NM_199657	2645	408	25688
NM_001082823	3440	85	33848
NM_001024440	1132	45	11118
NM_200554	1243	199	12044
NM_001025471	1825	129	17844
NM_001256204	3148	70	30916
NM_001017688	1620	627	15302
NM_199788	1103	7	10832
NM_200114	1681	128	16388
NM_205708	1069	68	10434
NM_200814	688	220	6538
NM_001114739	2663	67	26076
NM_001288657	839	26	8208
NM_152958	3489	275	33956
NM_001082919	1494	65	14584
NM_001004593	1842	145	17912
NM_214772	3418	56	33434
NM_213467	1805	60	17624
NM_199747	1537	49	14980
NM_199565	1546	28	15082
NM_001328559	2598	65	25322
NM_212636	2039	158	19760
NM_213243	2065	78	20066
NM_001017637	1944	127	18834
NM_199744	2103	56	20452
NM_201089	3103	167	30076
NM_199691	2963	63	28776
NM_212641	1956	108	18918
NM_200143	2402	533	22830
NM_001302256	2091	177	20154
NM_212923	1790	63	17338
NM_001030234	1232	438	11538
NM_131424	1260	11	12234
NM_199686	3328	459	31830
NM_200357	1615	77	15578
NM_001099230	3002	56	29024
NM_001003998	867	295	8102
NM_213206	1380	118	13242
NM_001089339	2002	83	19292
NM_001012487	4758	100	45944
NM_201327	1412	698	12960
NM_001244778	2414	46	23300
NM_200192	1621	30	15636
NM_001034178	683	26	6574
NM_001003538	988	29	9518
NM_001004572	1573	15	15182
NM_201459	3038	47	29270
NM_200174	1696	41	16324
NM_001002353	1295	218	12276
NM_001003648	2563	78	24622
NM_174860	1709	18	16432
NM_213450	2688	150	25714
NM_001291760	4132	111	39638
NM_199772	1594	50	15266
NM_214698	1755	42	16818
NM_199845	1826	84	17446
NM_001003530	833	52	7944
NM_200220	2081	112	19862
NM_001002419	2672	294	25352
NM_001003422	932	332	8608
NM_201449	2975	402	28134
NM_200150	1613	600	14862
NM_001160291	769	14	7352
NM_001159824	807	23	7698
NM_212803	2808	52	26800
NM_212602	1609	218	15162
NM_001308551	1728	31	16480
NM_001033752	3179	210	30154
NM_212710	2233	176	21150
NM_001076751	1917	76	18224
NM_001002384	2677	130	25390
NM_212660	4024	224	38116
NM_001005206	1614	43	15334
NM_001034978	2408	91	22816
NM_199928	2347	41	22284
NM_199756	1039	9	9868
NM_001006055	878	32	8304
NM_001013460	1182	23	11196
NM_001002366	1347	263	12522
NM_001003865	1219	201	11366
NM_001326696	4085	96	38646
NM_001281985	1215	493	11024
NM_001040004	2042	44	19286
NM_199952	1472	38	13896
NM_001007450	2019	294	18814
NM_001002425	1288	387	11798
NM_001077790	648	38	6084
NM_201307	3596	374	33498
NM_001044907	1935	99	18126
NM_001017994	1879	147	17548
NM_001037106	1249	28	11734
NM_205576	956	22	8978
NM_199876	1622	58	15210
NM_200157	2789	107	26142
ENSDART00000159340	811	895	6736
NM_001045552	2190	365	20224
NM_001277446	6296	456	58654
NM_001003763	1231	31	11526
NM_199707	3859	834	35394
NM_200703	2006	62	18766
NM_201487	1884	39	17642
NM_200797	1032	36	9648
NM_212764	1590	52	14858
NM_212721	2097	127	19534
NM_001045471	1147	21	10718
NM_201329	1699	107	15792
NM_001040351	3343	120	31162
NM_198811	2870	802	26050
NM_201499	1996	86	18582
NM_001013488	1615	48	15054
NM_001135972	905	18	8436
NM_201120	1864	47	17346
NM_001030000	785	160	7164
NM_001327898	2644	49	24606
NM_001077599	2818	103	26168
NM_214708	2905	46	27036
NM_201194	2282	181	21090
NM_199666	1767	387	16078
NM_001256205	3476	69	32256
NM_001002124	937	115	8594
NM_201504	2600	110	24032
NM_200564	1980	174	18204
NM_199825	965	207	8748
NM_001328161	4268	248	39280
NM_001007438	2155	128	19830
NM_199556	1715	91	15780
NM_001115057	1765	41	16290
NM_213140	1515	67	13950
NM_001037702	3795	71	35020
NM_001313699	1960	218	17894
NM_001044950	994	27	9158
NM_001099227	1401	39	12890
NM_001089437	2826	75	26000
NM_198978	2090	268	19016
NM_001077735	2831	102	26018
NM_001024425	1104	39	10140
NM_001305583	2333	88	21410
NM_001256683	1731	55	15892
NM_001080064	1765	117	16140
NM_201306	2066	46	18980
NM_200623	1867	98	17080
NM_001326540	2454	64	22502
NM_213475	2998	205	27354
NM_200049	1187	42	10864
NM_001006098	1253	38	11464
NM_001145555	4674	140	42756
NM_001109833	1372	28	12556
NM_205595	1432	35	13096
NM_001258317	1001	326	8852
NM_001004289	2206	515	19710
NM_001002655	2364	51	21618
NM_001003623	2252	42	20596
NM_214768	3311	57	30278
NM_001089372	757	93	6842
NM_199963	1953	75	17814
NM_201496	2160	62	19722
NM_199650	2613	559	23374
NM_001045210	3062	79	27966
NM_001024390	1205	399	10634
NM_213434	3998	45	36532
NM_200216	1783	42	16266
NM_131886	2252	71	20524
NM_212742	1663	102	15098
NM_001002211	1406	101	12736
NM_199579	3282	120	29822
NM_001077343	3359	543	30080
NM_001045463	2190	64	19892
NM_201500	2311	78	20970
ENSDART00000173730	1143	243	10156
NM_001199680	937	21	8496
NM_213001	2776	188	25044
NM_212654	1983	87	17936
NM_200805	931	122	8334
NM_199655	2521	53	22844
NM_001002477	979	21	8862
NM_199809	1701	30	15402
NM_213503	4437	130	40088
NM_200525	502	45	4504
NM_001002316	2358	42	21308
NM_001002115	1407	89	12646
NM_212702	4214	491	37634
NM_212892	1324	58	11920
NM_200012	1261	103	11272
NM_181757	1865	144	16662
NM_213426	1246	609	10618
NM_200835	2679	34	24084
NM_001003449	1713	681	14730
NM_001111175	1214	436	10470
NM_212629	2082	68	18634
NM_201317	2366	41	21204
NM_200507	1775	924	15002
NM_001033754	1099	45	9814
NM_001002485	1050	18	9392
NM_001004675	823	20	7354
NM_001033751	1111	1588	8360
NM_199997	1964	52	17526
NM_001076720	1399	115	12406
NM_213062	4111	196	36584
NM_001002071	1135	147	10006
NM_001002152	1741	74	15496
NM_213443	1764	28	15742
NM_001305594	1300	30	11590
NM_001002592	1372	81	12178
NM_001193674	6777	221	60314
NM_212754	3274	82	29154
NM_001077430	1726	67	15332
NM_213282	2245	122	19872
NM_131878	1123	16	9970
NM_001327857	1223	61	10814
NM_001013459	1299	13	11528
NM_001017792	1005	23	8902
NM_001159946	743	19	6576
NM_200321	3123	281	27400
NM_001013566	1054	129	9200
NM_131368	2562	52	22622
NM_001166015	1761	199	15370
NM_199617	2065	181	18074
NM_001005960	960	22	8464
NM_001328190	3336	557	28926
NM_001017836	909	24	8008
NM_212601	1458	25	12856
NM_200817	885	30	7788
NM_001089524	2186	192	19106
ENSDART00000153099	760	1089	5620
NM_001009990	1994	49	17518
NM_001199724	3453	166	30254
NM_200279	1903	77	16680
NM_199912	1864	158	16248
NM_001305664	4959	191	43432
NM_201313	2390	400	20624
NM_001204124	462	12	4052
NM_001082821	1402	27	12298
NM_199789	1511	68	13214
NM_173253	4213	95	36938
ENSDART00000175679	1077	633	8830
NM_200915	1630	37	14282
NM_001002573	1000	19	8760
NM_001128686	580	601	4490
NM_001017583	801	292	6736
NM_199766	1577	35	13798
NM_200037	961	18	8404
NM_001126482	3181	76	27774
NM_205716	3669	68	32048
NM_001018165	3163	107	27572
NM_001270595	1235	73	10732
NM_001080806	7312	218	63746
NM_001162502	4392	132	38280
NM_201046	1776	27	15500
NM_200090	2770	96	24112
NM_200015	1872	1130	15222
NM_001013499	1530	155	13194
ENSDART00000178577	1946	867	16108
NM_213313	1334	439	11192
NM_213411	2414	319	20726
NM_173240	1818	120	15718
NM_001005592	577	9	5016
NM_200147	1791	39	15534
NM_199917	1636	22	14190
NM_001005983	1451	47	12556
NM_212739	1218	1268	9310
NM_001114593	2372	206	20392
NM_001003771	860	20	7444
NM_205723	868	29	7504
NM_199715	1524	136	13082
NM_201099	1899	65	16402
NM_001003575	2482	149	21370
NM_001045064	6953	496	59776
NM_001166268	1318	250	11174
NM_199780	3197	80	27630
NM_001002123	712	347	5822
NM_205703	1496	452	12504
NM_131240	2447	70	21110
NM_198372	1627	36	14022
NM_001020534	691	14	5952
NM_199795	1533	32	13196
NM_001003762	1110	34	9544
NM_199697	1568	50	13472
NM_131503	4732	85	40718
NM_200069	2277	174	19458
NM_001034974	2326	123	19924
NM_201993	2669	99	22902
NM_131092	1791	54	15378
NM_213518	1986	178	16928
NM_001126418	1030	34	8832
NM_001002339	1274	25	10932
NM_001003756	989	31	8472
NM_212910	1354	166	11470
NM_213127	1875	83	16030
NM_153655	977	27	8362
NM_207061	1344	34	11486
NM_001002637	1293	54	11028
NM_200744	1240	13	10612
NM_001079805	1560	62	13302
NM_001328413	3826	140	32632
NM_001002056	1394	319	11618
NM_001305617	1817	32	15520
NM_153663	2643	38	22572
NM_001020547	1409	75	11974
NM_200022	1656	77	14080
NM_001145554	4414	164	37544
NM_131594	2098	72	17836
NM_001082551	5347	105	45518
NM_212599	3242	246	27408
NM_182881	3236	152	27450
NM_213219	2351	59	19970
NM_200194	958	204	7952
NM_001004595	1922	58	16302
NM_001114887	870	175	7230
NM_001017766	1563	31	13270
NM_001006016	1652	754	13302
NM_213446	2005	878	16174
ENSDART00000136969	741	274	6026
NM_178290	1341	36	11364
NM_001007183	2470	92	20882
NM_212782	2794	35	23686
NM_213160	2310	145	19464
NM_001044753	2097	466	17320
NM_213000	1716	44	14504
NM_001102392	571	45	4792
NM_173255	1600	59	13494
NM_200626	1845	193	15430
NM_001098740	1183	18	9994
NM_199933	3311	39	27978
NM_001002070	1279	1089	9732
NM_001020774	3642	55	30714
NM_001079946	1489	26	12552
NM_001328200	1214	26	10228
NM_213663	1657	38	13954
NM_001270973	2474	39	20810
NM_001037389	2159	107	18070
NM_205714	1652	416	13492
NM_001024813	2689	481	22150
NM_001017599	1089	131	9034
NM_001114580	3020	58	25356
NM_001110404	1945	166	16200
NM_001328207	3353	270	27932
NM_200679	1344	416	10886
NM_001014346	2508	55	21020
NM_001037239	1102	34	9194
NM_205722	1431	86	11890
NM_200925	3179	109	26484
NM_001083564	2675	87	22284
NM_001030285	2720	341	22402
NM_212692	2280	160	18902
NM_001003836	2447	102	20354
NM_212585	2329	140	19328
NM_200102	2428	281	20014
NM_001077738	2536	133	21054
NM_001030114	878	30	7300
NM_213494	2233	66	18558
NM_001006057	1041	14	8668
NM_199914	1523	83	12600
NM_214749	1151	120	9462
NM_173250	1964	51	16288
NM_201580	2315	82	19174
NM_001007207	2023	33	16790
NM_001243034	1098	15	9114
NM_001166156	1551	33	12856
NM_001080571	2212	725	17646
NM_001083842	2227	74	18408
NM_213522	2340	67	19332
NM_001003850	1702	506	13582
NM_001020604	1864	326	15094
NM_001346251	1004	25	8278
NM_213496	2276	83	18736
NM_001045564	1041	10	8592
NM_178287	841	39	6908
NM_001001940	3162	197	25914
NM_001003424	548	15	4508
NM_001100439	612	71	4978
NM_001045142	3062	53	25180
NM_001076617	1423	226	11490
NM_213504	2503	84	20522
NM_199930	1981	183	16114
NM_001039513	1224	38	10024
NM_200912	2625	72	21500
NM_207069	2332	177	18986
NM_001002127	1292	359	10256
NM_001309329	4717	230	38522
NM_213139	1529	46	12510
NM_131569	3917	53	32108
NM_200101	2096	799	16406
NM_001080046	2561	69	20940
NM_200486	2020	30	16540
NM_200257	3057	87	24952
NM_207088	1486	59	12104
NM_001013569	1918	379	15298
NM_200601	2122	128	17208
NM_001111195	1051	22	8552
NM_001003593	918	16	7472
NM_200607	1909	36	15524
NM_001013554	637	40	5152
NM_001309845	4701	116	38198
NM_001003469	1143	22	9288
NM_001328129	2575	42	20928
NM_213144	4896	102	39736
NM_200319	2559	173	20648
NM_001302743	344	15	2782
NM_001003634	2085	705	16228
NM_212973	2961	145	23894
NM_001030227	3083	57	24968
NM_199614	2061	95	16616
NM_001045231	847	16	6850
NM_200230	1722	51	13904
NM_131399	2779	153	22352
NM_001003549	785	11	6338
NM_001003487	1165	60	9360
NM_001077164	1425	37	11470
NM_001105705	1285	43	10328
NM_001328426	1833	405	14376
NM_001002057	1122	98	8944
NM_153668	1528	19	12294
NM_181603	4884	745	38604
NM_001008651	1200	29	9634
NM_001076712	1043	22	8376
NM_001013538	3493	193	27912
NM_001004659	972	21	7798
NM_201059	2753	99	22046
NM_213461	2196	38	17598
NM_001171067	3834	117	30574
NM_001002055	1969	30	15718
NM_199885	3396	195	26960
NM_001077370	2720	170	21576
NM_001017837	1439	69	11432
NM_213143	2394	77	19044
NM_001013573	2294	209	18106
NM_131679	2510	74	19952
NM_213051	2747	44	21838
NM_001082836	3362	208	26558
NM_001126435	1877	100	14838
NM_001122786	2608	112	20640
NM_001037667	6656	351	52608
NM_214737	1225	589	9144
NM_214782	2049	377	15896
NM_198365	1632	66	12890
ENSDART00000144292	667	767	4524
NM_001030145	2281	124	17970
NM_001007409	1741	427	13380
NM_212725	2193	111	17276
NM_001007309	2103	80	16586
NM_001017674	1415	54	11156
NM_001083818	2481	58	19564
NM_001083002	3725	83	29376
NM_001305546	3508	48	27694
NM_001100035	1741	179	13586
NM_199903	2246	98	17654
NM_001025485	3454	80	27212
ENSDART00000135523	551	160	4188
NM_001256642	2341	158	18298
